model,layer,k,seed,clusterer,transform,n_features,transform_time_s,silhouette,davies_bouldin,calinski_harabasz,nmi,purity,anisotropy,participation_ratio
pretrained,6,20,0,spherical,whiten100_l2,100,2.6765456199645996,0.029925039038062096,4.535842430091548,13.315693721527824,0.33016236327202153,0.323,0.00031718105310574174,92.90406036376953
pretrained,6,20,1,spherical,whiten100_l2,100,2.6765456199645996,0.030472779646515846,4.515642664891667,13.437955698472276,0.35980476465225913,0.3565,0.00031718105310574174,92.90406036376953
pretrained,6,20,2,spherical,whiten100_l2,100,2.6765456199645996,0.02982216142117977,4.5153548660662395,13.107461638750788,0.34940323874248974,0.365,0.00031718105310574174,92.90406036376953
pretrained,6,20,3,spherical,whiten100_l2,100,2.6765456199645996,0.030405167490243912,4.453547262875894,13.33293254214298,0.3275300025364815,0.3465,0.00031718105310574174,92.90406036376953
pretrained,6,20,4,spherical,whiten100_l2,100,2.6765456199645996,0.028926342725753784,4.536589365328771,13.264229012173034,0.3285458996399102,0.3495,0.00031718105310574174,92.90406036376953
pretrained,7,20,0,spherical,whiten100_l2,100,6.0601959228515625,0.02922872081398964,4.499586490351232,13.17811188096514,0.31979921846154025,0.343,0.00027556007262319326,93.41043090820312
pretrained,7,20,1,spherical,whiten100_l2,100,6.0601959228515625,0.029486116021871567,4.448871192603159,13.212978940193647,0.34985591688998346,0.3485,0.00027556007262319326,93.41043090820312
pretrained,7,20,2,spherical,whiten100_l2,100,6.0601959228515625,0.029323384165763855,4.579628585476771,13.10432268984055,0.33910055289882884,0.339,0.00027556007262319326,93.41043090820312
pretrained,7,20,3,spherical,whiten100_l2,100,6.0601959228515625,0.029883407056331635,4.516989952534925,13.106486797593078,0.3521660661749638,0.375,0.00027556007262319326,93.41043090820312
pretrained,7,20,4,spherical,whiten100_l2,100,6.0601959228515625,0.028538435697555542,4.542534185427384,13.126599231481244,0.3347592833451329,0.3515,0.00027556007262319326,93.41043090820312
pretrained,8,20,0,spherical,whiten100_l2,100,2.6882262229919434,0.0280192531645298,4.523024212340275,12.831782043932126,0.3534604536963246,0.37,0.00025457373703829944,93.81837463378906
pretrained,8,20,1,spherical,whiten100_l2,100,2.6882262229919434,0.029472433030605316,4.582524676298069,12.919914577500201,0.34008264205490657,0.3335,0.00025457373703829944,93.81837463378906
pretrained,8,20,2,spherical,whiten100_l2,100,2.6882262229919434,0.029190046712756157,4.515926616081221,13.123112247371418,0.3562620595853769,0.373,0.00025457373703829944,93.81837463378906
pretrained,8,20,3,spherical,whiten100_l2,100,2.6882262229919434,0.030237726867198944,4.514645719633539,13.16709834457025,0.34287827948229854,0.346,0.00025457373703829944,93.81837463378906
pretrained,8,20,4,spherical,whiten100_l2,100,2.6882262229919434,0.030138082802295685,4.54304854280994,13.201141818163626,0.354828148722587,0.3595,0.00025457373703829944,93.81837463378906
pretrained,9,20,0,spherical,whiten100_l2,100,2.6463587284088135,0.02981637977063656,4.491813541194795,12.857164597102031,0.35132582731651635,0.354,0.00011610109504545107,94.65441131591797
pretrained,9,20,1,spherical,whiten100_l2,100,2.6463587284088135,0.02840448170900345,4.533397761559295,12.710941272904709,0.3310383198522695,0.3455,0.00011610109504545107,94.65441131591797
pretrained,9,20,2,spherical,whiten100_l2,100,2.6463587284088135,0.028877727687358856,4.437283975837834,12.822950717926888,0.3568047771168183,0.3745,0.00011610109504545107,94.65441131591797
pretrained,9,20,3,spherical,whiten100_l2,100,2.6463587284088135,0.02927314303815365,4.474893506857132,12.794627984443649,0.3468940278695153,0.366,0.00011610109504545107,94.65441131591797
pretrained,9,20,4,spherical,whiten100_l2,100,2.6463587284088135,0.028769586235284805,4.488739333492235,12.847825820510176,0.3274626018549334,0.32,0.00011610109504545107,94.65441131591797
pretrained,10,20,0,spherical,whiten100_l2,100,2.2272350788116455,0.03307776898145676,4.340231811422128,13.745090618628067,0.4081261360128033,0.413,7.694779196754098e-05,95.57465362548828
